id,taskId,userId,text,createdAt,updatedAt
850,25,1,Updated task status,2025-07-10T13:40:33.077Z,2025-07-10T13:40:33.077Z
851,13,1,Updated task status,2025-07-10T13:40:33.125Z,2025-07-10T13:40:33.125Z
852,10,1,Updated task status,2025-07-10T13:40:33.141Z,2025-07-10T13:40:33.141Z
853,16,1,Updated task status,2025-07-10T13:40:33.142Z,2025-07-10T13:40:33.142Z
854,11,1,Updated task status,2025-07-10T13:40:33.161Z,2025-07-10T13:40:33.161Z
855,12,1,Updated task status,2025-07-10T13:40:33.162Z,2025-07-10T13:40:33.162Z
856,18,1,Updated task status,2025-07-10T13:40:33.163Z,2025-07-10T13:40:33.163Z
857,15,1,Updated task status,2025-07-10T13:40:33.164Z,2025-07-10T13:40:33.164Z
858,26,1,Updated task status,2025-07-10T13:40:33.177Z,2025-07-10T13:40:33.177Z
859,4,1,Updated task status,2025-07-10T13:40:33.193Z,2025-07-10T13:40:33.193Z
860,41,1,Updated task status,2025-07-10T13:40:33.218Z,2025-07-10T13:40:33.218Z
861,2,1,Updated task status,2025-07-10T13:40:33.228Z,2025-07-10T13:40:33.228Z
862,1,1,Updated task status,2025-07-10T13:40:33.229Z,2025-07-10T13:40:33.229Z
863,17,1,Updated task status,2025-07-10T13:40:33.231Z,2025-07-10T13:40:33.231Z
864,3,1,Updated task status,2025-07-10T13:40:34.337Z,2025-07-10T13:40:34.337Z
865,21,1,Updated task status,2025-07-10T13:40:34.341Z,2025-07-10T13:40:34.341Z
866,14,1,Updated task status,2025-07-10T13:40:34.341Z,2025-07-10T13:40:34.341Z
867,13,1,Updated task status,2025-07-10T13:40:34.345Z,2025-07-10T13:40:34.345Z
868,5,1,Updated task status,2025-07-10T13:40:34.377Z,2025-07-10T13:40:34.377Z
869,20,1,Updated task status,2025-07-10T13:40:34.379Z,2025-07-10T13:40:34.379Z
870,25,1,Updated task status,2025-07-10T13:40:34.399Z,2025-07-10T13:40:34.399Z
871,16,1,Updated task status,2025-07-10T13:40:34.429Z,2025-07-10T13:40:34.429Z
872,2,1,Updated task status,2025-07-10T13:40:34.432Z,2025-07-10T13:40:34.432Z
873,18,1,Updated task status,2025-07-10T13:40:34.432Z,2025-07-10T13:40:34.432Z
874,10,1,Updated task status,2025-07-10T13:40:34.433Z,2025-07-10T13:40:34.433Z
875,41,1,Updated task status,2025-07-10T13:40:34.433Z,2025-07-10T13:40:34.433Z
876,11,1,Updated task status,2025-07-10T13:40:34.436Z,2025-07-10T13:40:34.436Z
877,17,1,Updated task status,2025-07-10T13:40:34.486Z,2025-07-10T13:40:34.486Z
878,12,1,Updated task status,2025-07-10T13:40:34.490Z,2025-07-10T13:40:34.490Z
879,15,1,Updated task status,2025-07-10T13:40:34.490Z,2025-07-10T13:40:34.490Z
880,4,1,Updated task status,2025-07-10T13:40:34.491Z,2025-07-10T13:40:34.491Z
881,1,1,Updated task status,2025-07-10T13:40:34.491Z,2025-07-10T13:40:34.491Z
882,26,1,Updated task status,2025-07-10T13:40:34.494Z,2025-07-10T13:40:34.494Z
883,14,1,Updated task status,2025-07-10T13:40:40.526Z,2025-07-10T13:40:40.526Z
884,4,1,Updated task status,2025-07-10T13:40:40.546Z,2025-07-10T13:40:40.546Z
885,21,1,Updated task status,2025-07-10T13:40:40.560Z,2025-07-10T13:40:40.560Z
886,3,1,Updated task status,2025-07-10T13:40:40.561Z,2025-07-10T13:40:40.561Z
887,16,1,Updated task status,2025-07-10T13:40:40.577Z,2025-07-10T13:40:40.577Z
888,20,1,Updated task status,2025-07-10T13:40:40.577Z,2025-07-10T13:40:40.577Z
889,5,1,Updated task status,2025-07-10T13:40:40.612Z,2025-07-10T13:40:40.612Z
890,25,1,Updated task status,2025-07-10T13:40:40.635Z,2025-07-10T13:40:40.635Z
891,12,1,Updated task status,2025-07-10T13:40:40.646Z,2025-07-10T13:40:40.646Z
892,13,1,Updated task status,2025-07-10T13:40:40.647Z,2025-07-10T13:40:40.647Z
893,11,1,Updated task status,2025-07-10T13:40:40.664Z,2025-07-10T13:40:40.664Z
894,18,1,Updated task status,2025-07-10T13:40:40.665Z,2025-07-10T13:40:40.665Z
895,10,1,Updated task status,2025-07-10T13:40:40.674Z,2025-07-10T13:40:40.674Z
896,15,1,Updated task status,2025-07-10T13:40:40.701Z,2025-07-10T13:40:40.701Z
897,1,1,Updated task status,2025-07-10T13:40:40.715Z,2025-07-10T13:40:40.715Z
898,2,1,Updated task status,2025-07-10T13:40:40.723Z,2025-07-10T13:40:40.723Z
899,41,1,Updated task status,2025-07-10T13:40:40.724Z,2025-07-10T13:40:40.724Z
900,17,1,Updated task status,2025-07-10T13:40:40.724Z,2025-07-10T13:40:40.724Z
901,26,1,Updated task status,2025-07-10T13:40:40.760Z,2025-07-10T13:40:40.760Z
902,14,1,Updated task status,2025-07-10T13:47:44.004Z,2025-07-10T13:47:44.004Z
903,4,1,Updated task status,2025-07-10T13:47:44.117Z,2025-07-10T13:47:44.117Z
904,16,1,Updated task status,2025-07-10T13:47:44.127Z,2025-07-10T13:47:44.127Z
905,25,1,Updated task status,2025-07-10T13:47:44.127Z,2025-07-10T13:47:44.127Z
906,13,1,Updated task status,2025-07-10T13:47:44.128Z,2025-07-10T13:47:44.128Z
907,3,1,Updated task status,2025-07-10T13:47:44.128Z,2025-07-10T13:47:44.128Z
908,5,1,Updated task status,2025-07-10T13:47:44.200Z,2025-07-10T13:47:44.200Z
909,20,1,Updated task status,2025-07-10T13:47:44.241Z,2025-07-10T13:47:44.241Z
910,11,1,Updated task status,2025-07-10T13:47:44.241Z,2025-07-10T13:47:44.241Z
911,18,1,Updated task status,2025-07-10T13:47:44.242Z,2025-07-10T13:47:44.242Z
912,10,1,Updated task status,2025-07-10T13:47:44.242Z,2025-07-10T13:47:44.242Z
913,15,1,Updated task status,2025-07-10T13:47:44.248Z,2025-07-10T13:47:44.248Z
914,12,1,Updated task status,2025-07-10T13:47:44.303Z,2025-07-10T13:47:44.303Z
915,26,1,Updated task status,2025-07-10T13:47:44.311Z,2025-07-10T13:47:44.311Z
916,17,1,Updated task status,2025-07-10T13:47:44.322Z,2025-07-10T13:47:44.322Z
917,1,1,Updated task status,2025-07-10T13:47:44.323Z,2025-07-10T13:47:44.323Z
918,41,1,Updated task status,2025-07-10T13:47:44.324Z,2025-07-10T13:47:44.324Z
919,2,1,Updated task status,2025-07-10T13:47:44.346Z,2025-07-10T13:47:44.346Z
920,21,1,Updated task status,2025-07-10T13:47:44.391Z,2025-07-10T13:47:44.391Z
921,4,1,Updated task status,2025-07-10T13:47:45.927Z,2025-07-10T13:47:45.927Z
922,21,1,Updated task status,2025-07-10T13:47:45.931Z,2025-07-10T13:47:45.931Z
923,14,1,Updated task status,2025-07-10T13:47:45.932Z,2025-07-10T13:47:45.932Z
924,3,1,Updated task status,2025-07-10T13:47:45.946Z,2025-07-10T13:47:45.946Z
925,20,1,Updated task status,2025-07-10T13:47:45.959Z,2025-07-10T13:47:45.959Z
926,25,1,Updated task status,2025-07-10T13:47:45.979Z,2025-07-10T13:47:45.979Z
927,13,1,Updated task status,2025-07-10T13:47:45.979Z,2025-07-10T13:47:45.979Z
928,10,1,Updated task status,2025-07-10T13:47:45.990Z,2025-07-10T13:47:45.990Z
929,16,1,Updated task status,2025-07-10T13:47:46.020Z,2025-07-10T13:47:46.020Z
930,2,1,Updated task status,2025-07-10T13:47:46.024Z,2025-07-10T13:47:46.024Z
931,5,1,Updated task status,2025-07-10T13:47:46.024Z,2025-07-10T13:47:46.024Z
932,12,1,Updated task status,2025-07-10T13:47:46.031Z,2025-07-10T13:47:46.031Z
933,15,1,Updated task status,2025-07-10T13:47:46.031Z,2025-07-10T13:47:46.031Z
934,41,1,Updated task status,2025-07-10T13:47:46.036Z,2025-07-10T13:47:46.036Z
935,1,1,Updated task status,2025-07-10T13:47:46.084Z,2025-07-10T13:47:46.084Z
936,17,1,Updated task status,2025-07-10T13:47:46.088Z,2025-07-10T13:47:46.088Z
937,11,1,Updated task status,2025-07-10T13:47:46.089Z,2025-07-10T13:47:46.089Z
938,18,1,Updated task status,2025-07-10T13:47:46.089Z,2025-07-10T13:47:46.089Z
939,26,1,Updated task status,2025-07-10T13:47:46.089Z,2025-07-10T13:47:46.089Z
940,4,1,Updated task status,2025-07-10T13:47:47.843Z,2025-07-10T13:47:47.843Z
941,14,1,Updated task status,2025-07-10T13:47:47.868Z,2025-07-10T13:47:47.868Z
942,25,1,Updated task status,2025-07-10T13:47:47.877Z,2025-07-10T13:47:47.877Z
943,3,1,Updated task status,2025-07-10T13:47:47.878Z,2025-07-10T13:47:47.878Z
944,21,1,Updated task status,2025-07-10T13:47:47.878Z,2025-07-10T13:47:47.878Z
945,16,1,Updated task status,2025-07-10T13:47:47.883Z,2025-07-10T13:47:47.883Z
946,13,1,Updated task status,2025-07-10T13:47:47.884Z,2025-07-10T13:47:47.884Z
947,20,1,Updated task status,2025-07-10T13:47:47.925Z,2025-07-10T13:47:47.925Z
948,18,1,Updated task status,2025-07-10T13:47:47.938Z,2025-07-10T13:47:47.938Z
949,11,1,Updated task status,2025-07-10T13:47:47.939Z,2025-07-10T13:47:47.939Z
950,12,1,Updated task status,2025-07-10T13:47:47.940Z,2025-07-10T13:47:47.940Z
951,15,1,Updated task status,2025-07-10T13:47:47.940Z,2025-07-10T13:47:47.940Z
952,10,1,Updated task status,2025-07-10T13:47:47.944Z,2025-07-10T13:47:47.944Z
953,17,1,Updated task status,2025-07-10T13:47:47.970Z,2025-07-10T13:47:47.970Z
954,41,1,Updated task status,2025-07-10T13:47:47.983Z,2025-07-10T13:47:47.983Z
955,2,1,Updated task status,2025-07-10T13:47:47.983Z,2025-07-10T13:47:47.983Z
956,1,1,Updated task status,2025-07-10T13:47:47.984Z,2025-07-10T13:47:47.984Z
957,26,1,Updated task status,2025-07-10T13:47:47.984Z,2025-07-10T13:47:47.984Z
958,5,1,Updated task status,2025-07-10T13:47:47.987Z,2025-07-10T13:47:47.987Z
959,3,1,Updated task status,2025-07-10T13:47:49.528Z,2025-07-10T13:47:49.528Z
960,13,1,Updated task status,2025-07-10T13:47:49.532Z,2025-07-10T13:47:49.532Z
961,4,1,Updated task status,2025-07-10T13:47:49.532Z,2025-07-10T13:47:49.532Z
962,14,1,Updated task status,2025-07-10T13:47:49.533Z,2025-07-10T13:47:49.533Z
963,21,1,Updated task status,2025-07-10T13:47:49.534Z,2025-07-10T13:47:49.534Z
964,25,1,Updated task status,2025-07-10T13:47:49.570Z,2025-07-10T13:47:49.570Z
965,20,1,Updated task status,2025-07-10T13:47:49.594Z,2025-07-10T13:47:49.594Z
966,15,1,Updated task status,2025-07-10T13:47:49.597Z,2025-07-10T13:47:49.597Z
967,16,1,Updated task status,2025-07-10T13:47:49.597Z,2025-07-10T13:47:49.597Z
968,18,1,Updated task status,2025-07-10T13:47:49.602Z,2025-07-10T13:47:49.602Z
969,12,1,Updated task status,2025-07-10T13:47:49.602Z,2025-07-10T13:47:49.602Z
970,11,1,Updated task status,2025-07-10T13:47:49.605Z,2025-07-10T13:47:49.605Z
971,1,1,Updated task status,2025-07-10T13:47:49.646Z,2025-07-10T13:47:49.646Z
972,26,1,Updated task status,2025-07-10T13:47:49.649Z,2025-07-10T13:47:49.649Z
973,17,1,Updated task status,2025-07-10T13:47:49.653Z,2025-07-10T13:47:49.653Z
974,5,1,Updated task status,2025-07-10T13:47:49.654Z,2025-07-10T13:47:49.654Z
975,41,1,Updated task status,2025-07-10T13:47:49.654Z,2025-07-10T13:47:49.654Z
976,2,1,Updated task status,2025-07-10T13:47:49.657Z,2025-07-10T13:47:49.657Z
977,10,1,Updated task status,2025-07-10T13:47:49.728Z,2025-07-10T13:47:49.728Z
978,21,1,Updated task status,2025-07-10T13:47:50.816Z,2025-07-10T13:47:50.816Z
979,4,1,Updated task status,2025-07-10T13:47:50.820Z,2025-07-10T13:47:50.820Z
980,14,1,Updated task status,2025-07-10T13:47:50.821Z,2025-07-10T13:47:50.821Z
981,16,1,Updated task status,2025-07-10T13:47:50.834Z,2025-07-10T13:47:50.834Z
982,3,1,Updated task status,2025-07-10T13:47:50.835Z,2025-07-10T13:47:50.835Z
983,5,1,Updated task status,2025-07-10T13:47:50.857Z,2025-07-10T13:47:50.857Z
984,25,1,Updated task status,2025-07-10T13:47:50.887Z,2025-07-10T13:47:50.887Z
985,13,1,Updated task status,2025-07-10T13:47:50.888Z,2025-07-10T13:47:50.888Z
986,20,1,Updated task status,2025-07-10T13:47:50.898Z,2025-07-10T13:47:50.898Z
987,15,1,Updated task status,2025-07-10T13:47:50.898Z,2025-07-10T13:47:50.898Z
988,12,1,Updated task status,2025-07-10T13:47:50.901Z,2025-07-10T13:47:50.901Z
989,18,1,Updated task status,2025-07-10T13:47:50.906Z,2025-07-10T13:47:50.906Z
990,11,1,Updated task status,2025-07-10T13:47:50.923Z,2025-07-10T13:47:50.923Z
991,17,1,Updated task status,2025-07-10T13:47:50.943Z,2025-07-10T13:47:50.943Z
992,26,1,Updated task status,2025-07-10T13:47:50.948Z,2025-07-10T13:47:50.948Z
993,1,1,Updated task status,2025-07-10T13:47:50.948Z,2025-07-10T13:47:50.948Z
994,10,1,Updated task status,2025-07-10T13:47:50.948Z,2025-07-10T13:47:50.948Z
995,41,1,Updated task status,2025-07-10T13:47:50.949Z,2025-07-10T13:47:50.949Z
996,2,1,Updated task status,2025-07-10T13:47:50.955Z,2025-07-10T13:47:50.955Z
997,4,1,Updated task status,2025-07-10T13:47:52.387Z,2025-07-10T13:47:52.387Z
998,14,1,Updated task status,2025-07-10T13:47:52.391Z,2025-07-10T13:47:52.391Z
999,21,1,Updated task status,2025-07-10T13:47:52.395Z,2025-07-10T13:47:52.395Z
1000,3,1,Updated task status,2025-07-10T13:47:52.400Z,2025-07-10T13:47:52.400Z
1001,25,1,Updated task status,2025-07-10T13:47:52.400Z,2025-07-10T13:47:52.400Z
1002,13,1,Updated task status,2025-07-10T13:47:52.410Z,2025-07-10T13:47:52.410Z
1003,20,1,Updated task status,2025-07-10T13:47:52.449Z,2025-07-10T13:47:52.449Z
1004,5,1,Updated task status,2025-07-10T13:47:52.453Z,2025-07-10T13:47:52.453Z
1005,15,1,Updated task status,2025-07-10T13:47:52.460Z,2025-07-10T13:47:52.460Z
1006,18,1,Updated task status,2025-07-10T13:47:52.461Z,2025-07-10T13:47:52.461Z
1007,1,1,Updated task status,2025-07-10T13:47:52.461Z,2025-07-10T13:47:52.461Z
1008,2,1,Updated task status,2025-07-10T13:47:52.469Z,2025-07-10T13:47:52.469Z
1009,12,1,Updated task status,2025-07-10T13:47:52.526Z,2025-07-10T13:47:52.526Z
1010,17,1,Updated task status,2025-07-10T13:47:52.530Z,2025-07-10T13:47:52.530Z
1011,16,1,Updated task status,2025-07-10T13:47:52.530Z,2025-07-10T13:47:52.530Z
1012,41,1,Updated task status,2025-07-10T13:47:52.531Z,2025-07-10T13:47:52.531Z
1013,11,1,Updated task status,2025-07-10T13:47:52.531Z,2025-07-10T13:47:52.531Z
1014,26,1,Updated task status,2025-07-10T13:47:52.563Z,2025-07-10T13:47:52.563Z
1015,10,1,Updated task status,2025-07-10T13:47:52.574Z,2025-07-10T13:47:52.574Z
1016,14,1,Updated task status,2025-07-10T13:47:54.491Z,2025-07-10T13:47:54.491Z
1017,17,1,Updated task status,2025-07-10T13:47:54.495Z,2025-07-10T13:47:54.495Z
1018,21,1,Updated task status,2025-07-10T13:47:54.495Z,2025-07-10T13:47:54.495Z
1019,4,1,Updated task status,2025-07-10T13:47:54.528Z,2025-07-10T13:47:54.528Z
1020,20,1,Updated task status,2025-07-10T13:47:54.531Z,2025-07-10T13:47:54.531Z
1021,3,1,Updated task status,2025-07-10T13:47:54.531Z,2025-07-10T13:47:54.531Z
1022,13,1,Updated task status,2025-07-10T13:47:54.535Z,2025-07-10T13:47:54.535Z
1023,5,1,Updated task status,2025-07-10T13:47:54.536Z,2025-07-10T13:47:54.536Z
1024,25,1,Updated task status,2025-07-10T13:47:54.544Z,2025-07-10T13:47:54.544Z
1025,11,1,Updated task status,2025-07-10T13:47:54.593Z,2025-07-10T13:47:54.593Z
1026,18,1,Updated task status,2025-07-10T13:47:54.598Z,2025-07-10T13:47:54.598Z
1027,12,1,Updated task status,2025-07-10T13:47:54.613Z,2025-07-10T13:47:54.613Z
1028,26,1,Updated task status,2025-07-10T13:47:54.614Z,2025-07-10T13:47:54.614Z
1029,15,1,Updated task status,2025-07-10T13:47:54.614Z,2025-07-10T13:47:54.614Z
1030,1,1,Updated task status,2025-07-10T13:47:54.615Z,2025-07-10T13:47:54.615Z
1031,16,1,Updated task status,2025-07-10T13:47:54.632Z,2025-07-10T13:47:54.632Z
1032,10,1,Updated task status,2025-07-10T13:47:54.662Z,2025-07-10T13:47:54.662Z
1033,41,1,Updated task status,2025-07-10T13:47:54.678Z,2025-07-10T13:47:54.678Z
1034,2,1,Updated task status,2025-07-10T13:47:54.689Z,2025-07-10T13:47:54.689Z
1035,17,1,Updated task status,2025-07-10T13:56:51.815Z,2025-07-10T13:56:51.815Z
1036,4,1,Updated task status,2025-07-10T13:56:51.833Z,2025-07-10T13:56:51.833Z
1037,14,1,Updated task status,2025-07-10T13:56:51.843Z,2025-07-10T13:56:51.843Z
1038,21,1,Updated task status,2025-07-10T13:56:51.843Z,2025-07-10T13:56:51.843Z
1039,3,1,Updated task status,2025-07-10T13:56:51.844Z,2025-07-10T13:56:51.844Z
1040,20,1,Updated task status,2025-07-10T13:56:51.894Z,2025-07-10T13:56:51.894Z
1041,5,1,Updated task status,2025-07-10T13:56:51.895Z,2025-07-10T13:56:51.895Z
1042,13,1,Updated task status,2025-07-10T13:56:51.934Z,2025-07-10T13:56:51.934Z
1043,25,1,Updated task status,2025-07-10T13:56:51.950Z,2025-07-10T13:56:51.950Z
1044,12,1,Updated task status,2025-07-10T13:56:51.953Z,2025-07-10T13:56:51.953Z
1045,18,1,Updated task status,2025-07-10T13:56:51.956Z,2025-07-10T13:56:51.956Z
1046,11,1,Updated task status,2025-07-10T13:56:51.966Z,2025-07-10T13:56:51.966Z
1047,15,1,Updated task status,2025-07-10T13:56:51.986Z,2025-07-10T13:56:51.986Z
1048,16,1,Updated task status,2025-07-10T13:56:52.004Z,2025-07-10T13:56:52.004Z
1049,26,1,Updated task status,2025-07-10T13:56:52.022Z,2025-07-10T13:56:52.022Z
1050,1,1,Updated task status,2025-07-10T13:56:52.036Z,2025-07-10T13:56:52.036Z
1051,41,1,Updated task status,2025-07-10T13:56:52.036Z,2025-07-10T13:56:52.036Z
1052,2,1,Updated task status,2025-07-10T13:56:52.044Z,2025-07-10T13:56:52.044Z
1053,10,1,Updated task status,2025-07-10T13:56:52.046Z,2025-07-10T13:56:52.046Z
1054,17,1,Updated task status,2025-07-10T13:56:56.237Z,2025-07-10T13:56:56.237Z
1055,4,1,Updated task status,2025-07-10T13:56:56.241Z,2025-07-10T13:56:56.241Z
1056,14,1,Updated task status,2025-07-10T13:56:56.241Z,2025-07-10T13:56:56.241Z
1057,3,1,Updated task status,2025-07-10T13:56:56.242Z,2025-07-10T13:56:56.242Z
1058,21,1,Updated task status,2025-07-10T13:56:56.242Z,2025-07-10T13:56:56.242Z
1059,12,1,Updated task status,2025-07-10T13:56:56.297Z,2025-07-10T13:56:56.297Z
1060,5,1,Updated task status,2025-07-10T13:56:56.299Z,2025-07-10T13:56:56.299Z
1061,13,1,Updated task status,2025-07-10T13:56:56.302Z,2025-07-10T13:56:56.302Z
1062,20,1,Updated task status,2025-07-10T13:56:56.303Z,2025-07-10T13:56:56.303Z
1063,25,1,Updated task status,2025-07-10T13:56:56.316Z,2025-07-10T13:56:56.316Z
1064,15,1,Updated task status,2025-07-10T13:56:56.323Z,2025-07-10T13:56:56.323Z
1065,11,1,Updated task status,2025-07-10T13:56:56.340Z,2025-07-10T13:56:56.340Z
1066,1,1,Updated task status,2025-07-10T13:56:56.359Z,2025-07-10T13:56:56.359Z
1067,41,1,Updated task status,2025-07-10T13:56:56.362Z,2025-07-10T13:56:56.362Z
1068,2,1,Updated task status,2025-07-10T13:56:56.366Z,2025-07-10T13:56:56.366Z
1069,16,1,Updated task status,2025-07-10T13:56:56.367Z,2025-07-10T13:56:56.367Z
1070,18,1,Updated task status,2025-07-10T13:56:56.367Z,2025-07-10T13:56:56.367Z
1071,26,1,Updated task status,2025-07-10T13:56:56.386Z,2025-07-10T13:56:56.386Z
1072,10,1,Updated task status,2025-07-10T13:56:56.419Z,2025-07-10T13:56:56.419Z
1073,12,1,"Updated task name, description, assignee, status",2025-07-10T13:57:01.959Z,2025-07-10T13:57:01.959Z
1074,5,1,"Updated task name, description, assignee, status",2025-07-10T13:57:15.710Z,2025-07-10T13:57:15.710Z
1075,5,1,"Updated task name, description, assignee, status",2025-07-10T13:57:34.419Z,2025-07-10T13:57:34.419Z
1076,1,1,"Updated task name, description, assignee, status",2025-07-10T13:59:34.558Z,2025-07-10T13:59:34.558Z
1077,1,1,"Updated task name, description, assignee, status",2025-07-10T13:59:59.164Z,2025-07-10T13:59:59.164Z
1078,23,1,"Updated task name, description, assignee",2025-07-10T14:09:12.629Z,2025-07-10T14:09:12.629Z
1079,42,1,Created task,2025-07-10T14:16:25.649Z,2025-07-10T14:16:25.649Z
1080,43,1,Created task,2025-07-10T14:35:46.624Z,2025-07-10T14:35:46.624Z
1081,44,1,Created task,2025-07-10T14:42:42.828Z,2025-07-10T14:42:42.828Z
1082,45,1,Created task,2025-07-10T15:32:01.022Z,2025-07-10T15:32:01.022Z
1083,46,1,Created task,2025-07-10T15:34:38.829Z,2025-07-10T15:34:38.829Z
1084,47,1,Created task,2025-07-10T15:34:59.505Z,2025-07-10T15:34:59.505Z
1085,1,1,"Updated task name, description, assignee, status",2025-07-10T16:15:13.397Z,2025-07-10T16:15:13.397Z
1086,21,1,Updated task status,2025-07-11T15:08:26.676Z,2025-07-11T15:08:26.676Z
1087,14,1,Updated task status,2025-07-11T15:08:26.687Z,2025-07-11T15:08:26.687Z
1088,3,1,Updated task status,2025-07-11T15:08:26.694Z,2025-07-11T15:08:26.694Z
1089,17,1,Updated task status,2025-07-11T15:08:26.723Z,2025-07-11T15:08:26.723Z
1090,13,1,Updated task status,2025-07-11T15:08:26.724Z,2025-07-11T15:08:26.724Z
1091,20,1,Updated task status,2025-07-11T15:08:26.730Z,2025-07-11T15:08:26.730Z
1092,12,1,Updated task status,2025-07-11T15:08:26.735Z,2025-07-11T15:08:26.735Z
1093,25,1,Updated task status,2025-07-11T15:08:26.736Z,2025-07-11T15:08:26.736Z
1094,5,1,Updated task status,2025-07-11T15:08:26.744Z,2025-07-11T15:08:26.744Z
1095,18,1,Updated task status,2025-07-11T15:08:26.767Z,2025-07-11T15:08:26.767Z
1096,15,1,Updated task status,2025-07-11T15:08:26.800Z,2025-07-11T15:08:26.800Z
1097,16,1,Updated task status,2025-07-11T15:08:26.806Z,2025-07-11T15:08:26.806Z
1098,41,1,Updated task status,2025-07-11T15:08:26.806Z,2025-07-11T15:08:26.806Z
1099,26,1,Updated task status,2025-07-11T15:08:26.806Z,2025-07-11T15:08:26.806Z
1100,11,1,Updated task status,2025-07-11T15:08:26.807Z,2025-07-11T15:08:26.807Z
1101,1,1,Updated task status,2025-07-11T15:08:26.816Z,2025-07-11T15:08:26.816Z
1102,4,1,Updated task status,2025-07-11T15:08:26.879Z,2025-07-11T15:08:26.879Z
1103,10,1,Updated task status,2025-07-11T15:08:26.883Z,2025-07-11T15:08:26.883Z
1104,2,1,Updated task status,2025-07-11T15:08:26.884Z,2025-07-11T15:08:26.884Z
1105,16,1,"Updated task name, description, assignee, status",2025-07-11T15:47:26.572Z,2025-07-11T15:47:26.572Z
1106,17,1,Updated task status,2025-07-11T16:41:34.029Z,2025-07-11T16:41:34.029Z
1107,21,1,Updated task status,2025-07-11T16:41:34.033Z,2025-07-11T16:41:34.033Z
1108,12,1,Updated task status,2025-07-11T16:41:34.033Z,2025-07-11T16:41:34.033Z
1109,3,1,Updated task status,2025-07-11T16:41:34.034Z,2025-07-11T16:41:34.034Z
1110,14,1,Updated task status,2025-07-11T16:41:34.034Z,2025-07-11T16:41:34.034Z
1111,25,1,Updated task status,2025-07-11T16:41:34.043Z,2025-07-11T16:41:34.043Z
1112,5,1,Updated task status,2025-07-11T16:41:34.112Z,2025-07-11T16:41:34.112Z
1113,20,1,Updated task status,2025-07-11T16:41:34.116Z,2025-07-11T16:41:34.116Z
1114,18,1,Updated task status,2025-07-11T16:41:34.116Z,2025-07-11T16:41:34.116Z
1115,15,1,Updated task status,2025-07-11T16:41:34.116Z,2025-07-11T16:41:34.116Z
1116,13,1,Updated task status,2025-07-11T16:41:34.117Z,2025-07-11T16:41:34.117Z
1117,11,1,Updated task status,2025-07-11T16:41:34.120Z,2025-07-11T16:41:34.120Z
1118,16,1,Updated task status,2025-07-11T16:41:34.171Z,2025-07-11T16:41:34.171Z
1119,1,1,Updated task status,2025-07-11T16:41:34.175Z,2025-07-11T16:41:34.175Z
1120,41,1,Updated task status,2025-07-11T16:41:34.175Z,2025-07-11T16:41:34.175Z
1121,10,1,Updated task status,2025-07-11T16:41:34.176Z,2025-07-11T16:41:34.176Z
1122,26,1,Updated task status,2025-07-11T16:41:34.176Z,2025-07-11T16:41:34.176Z
1123,4,1,Updated task status,2025-07-11T16:41:34.178Z,2025-07-11T16:41:34.178Z
1124,2,1,Updated task status,2025-07-11T16:41:34.243Z,2025-07-11T16:41:34.243Z
1125,17,1,Updated task status,2025-07-11T16:41:38.352Z,2025-07-11T16:41:38.352Z
1126,12,1,Updated task status,2025-07-11T16:41:38.361Z,2025-07-11T16:41:38.361Z
1127,21,1,Updated task status,2025-07-11T16:41:38.361Z,2025-07-11T16:41:38.361Z
1128,3,1,Updated task status,2025-07-11T16:41:38.362Z,2025-07-11T16:41:38.362Z
1129,5,1,Updated task status,2025-07-11T16:41:38.362Z,2025-07-11T16:41:38.362Z
1130,13,1,Updated task status,2025-07-11T16:41:38.364Z,2025-07-11T16:41:38.364Z
1131,20,1,Updated task status,2025-07-11T16:41:38.443Z,2025-07-11T16:41:38.443Z
1132,11,1,Updated task status,2025-07-11T16:41:38.450Z,2025-07-11T16:41:38.450Z
1133,15,1,Updated task status,2025-07-11T16:41:38.451Z,2025-07-11T16:41:38.451Z
1134,25,1,Updated task status,2025-07-11T16:41:38.451Z,2025-07-11T16:41:38.451Z
1135,14,1,Updated task status,2025-07-11T16:41:38.451Z,2025-07-11T16:41:38.451Z
1136,26,1,Updated task status,2025-07-11T16:41:38.454Z,2025-07-11T16:41:38.454Z
1137,16,1,Updated task status,2025-07-11T16:41:38.500Z,2025-07-11T16:41:38.500Z
1138,18,1,Updated task status,2025-07-11T16:41:38.504Z,2025-07-11T16:41:38.504Z
1139,4,1,Updated task status,2025-07-11T16:41:38.505Z,2025-07-11T16:41:38.505Z
1140,1,1,Updated task status,2025-07-11T16:41:38.505Z,2025-07-11T16:41:38.505Z
1141,41,1,Updated task status,2025-07-11T16:41:38.506Z,2025-07-11T16:41:38.506Z
1142,2,1,Updated task status,2025-07-11T16:41:38.515Z,2025-07-11T16:41:38.515Z
1143,10,1,Updated task status,2025-07-11T16:41:38.583Z,2025-07-11T16:41:38.583Z
1144,45,1,"Updated task name, description, assignee",2025-07-11T20:09:58.364Z,2025-07-11T20:09:58.364Z
1145,45,1,"Updated task name, description, assignee",2025-07-11T20:10:08.300Z,2025-07-11T20:10:08.300Z
1146,45,1,"Updated task name, description, assignee",2025-07-11T20:12:12.535Z,2025-07-11T20:12:12.535Z
1147,45,1,"Updated task name, description, assignee",2025-07-11T20:12:38.901Z,2025-07-11T20:12:38.901Z
